AGE,SCHOOL,GAIN,HOURS,RICH
37,9,0,60,0
45,10,0,45,0
37,9,0,44,0
40,10,0,70,1
19,10,0,40,0
17,7,0,5,0
27,13,0,40,0
40,4,0,40,1
59,9,0,30,0
19,9,0,40,0
43,6,0,40,0
42,6,0,40,1
54,9,5013,40,0
54,14,0,50,0
51,6,2105,45,0
50,9,0,60,1
40,9,0,40,0
55,12,0,25,0
50,9,0,40,0
31,9,0,50,0
42,9,0,32,0
24,9,0,45,1
30,7,0,40,0
39,12,0,50,1
37,9,0,50,0
33,9,0,40,0
48,9,0,40,0
43,9,0,78,0
39,13,0,40,1
53,10,0,45,1
52,6,0,60,0
28,10,0,20,0
32,9,0,52,0
31,13,0,90,1
31,13,0,40,1
47,10,0,40,0
19,10,0,50,0
40,11,0,40,0
40,12,0,45,0
41,7,0,40,0
53,9,0,40,0
46,7,0,43,0
45,13,4386,35,1
39,5,3411,34,0
19,9,0,40,0
57,9,0,40,1
49,11,0,40,0
59,9,0,40,0
32,11,0,50,1
18,10,594,15,0
35,10,0,40,0
58,6,0,40,0
28,13,0,43,0
36,12,0,40,1
41,14,0,35,0
47,9,0,40,1
50,9,0,60,0
61,9,0,16,0
36,9,0,50,1
38,11,0,40,0
56,9,0,60,1
50,11,0,45,0
45,10,5013,40,0
44,9,0,66,0
51,10,0,45,1
44,10,0,50,1
25,9,0,50,0
60,7,0,40,0
17,6,1055,30,0
49,14,0,50,1
46,9,0,60,1
56,9,0,38,0
25,9,3325,45,0
22,10,0,40,0
76,9,0,2,0
41,15,0,60,1
48,9,7688,40,1
46,6,0,40,0
30,10,0,40,1
39,9,0,40,1
40,6,0,40,0
70,9,0,40,0
35,10,0,45,0
49,14,0,75,0
24,11,0,60,0
40,12,7298,36,1
61,15,0,5,1
25,13,0,40,0
28,13,0,40,0
69,14,0,11,0
22,10,0,36,0
47,9,0,38,0
38,9,0,48,0
26,11,0,40,0
17,7,0,24,0
33,10,0,35,0
43,9,0,40,0
58,11,0,40,1
53,9,99999,40,1
26,9,0,25,0
43,13,0,40,1
31,6,2105,40,0
30,9,0,42,0
25,9,0,25,0
57,9,0,40,0
37,14,0,60,1
32,10,0,48,0
26,9,0,41,0
45,9,0,40,1
53,9,15024,35,1
27,9,0,40,0
28,7,0,50,1
32,7,0,43,1
35,13,0,65,0
36,10,0,55,1
19,10,0,40,0
37,13,0,80,1
49,10,3325,45,0
20,10,0,45,0
64,13,15024,55,1
60,14,0,40,0
32,12,0,42,0
58,9,0,40,0
42,9,0,50,0
20,10,0,14,0
42,10,0,40,0
25,10,0,40,0
30,11,15024,65,1
37,13,0,35,1
66,11,0,50,0
59,13,0,40,1
44,13,0,40,0
46,9,0,58,1
59,13,2885,30,0
25,13,0,40,0
17,5,0,9,0
47,13,0,40,0
47,5,0,40,0
30,10,0,40,0
20,10,0,40,0
26,13,0,55,0
20,10,0,15,0
33,9,0,40,0
48,9,0,40,0
52,13,99999,50,1
37,9,0,12,0
47,9,0,40,0
40,6,0,40,1
48,14,0,40,1
49,6,0,42,1
50,10,0,40,0
30,12,0,40,0
34,10,0,40,0
43,9,0,40,0
22,6,0,40,0
35,9,0,40,0
26,9,0,30,0
62,15,0,70,0
39,9,0,40,0
59,10,0,40,0
69,3,0,40,0
27,13,0,40,0
17,6,0,30,0
38,13,0,40,0
41,10,0,50,1
27,6,0,40,0
23,9,0,40,0
17,6,0,24,0
56,4,0,40,0
24,10,0,40,0
62,16,7688,40,1
44,8,0,40,0
23,13,0,30,0
41,9,0,50,0
25,9,0,65,0
21,10,0,8,0
18,8,0,6,0
45,10,0,40,0
75,13,25124,16,1
51,4,0,40,0
42,9,0,40,0
47,10,0,35,0
29,10,0,40,0
33,7,0,40,0
43,13,0,40,0
20,10,0,16,0
19,13,0,40,0
44,12,0,40,1
24,10,0,30,0
19,10,0,40,0
49,6,2176,40,0
52,11,0,40,0
38,9,0,52,0
24,10,0,50,0
32,13,0,50,0
72,9,0,8,0
26,9,0,50,1
31,13,0,40,0
29,13,0,50,0
39,9,10520,40,1
48,9,0,50,0
40,10,0,45,1
51,10,0,45,0
28,9,0,40,0
22,9,0,20,0
23,13,0,40,0
65,10,0,16,0
26,13,0,40,0
20,10,1055,50,0
55,14,15024,50,1
38,13,0,10,0
33,9,0,60,1
33,9,0,60,0
37,13,0,40,0
19,7,0,60,0
24,13,0,50,0
30,7,0,45,0
57,9,0,50,0
22,10,0,20,0
57,9,0,40,1
46,9,0,40,0
67,9,0,35,0
35,9,0,40,0
47,9,0,40,0
39,6,0,40,0
50,10,0,40,0
58,8,0,52,0
36,12,0,30,1
45,14,0,36,1
54,9,0,40,1
26,13,0,30,0
60,9,0,40,1
46,15,99999,60,1
26,10,0,35,0
32,7,0,40,0
38,9,0,40,0
48,10,0,70,1
44,9,0,45,1
37,9,0,40,0
44,10,0,40,0
31,9,0,35,0
61,15,0,35,1
51,9,0,40,0
52,13,15024,60,1
45,9,0,40,0
36,12,0,21,0
39,7,2407,70,0
67,9,0,24,0
40,12,0,40,1
27,3,0,35,0
37,2,0,40,0
57,10,0,50,1
27,6,0,40,0
28,9,2202,48,0
34,13,0,60,1
54,9,5178,50,1
52,9,0,38,0
42,13,0,45,1
48,14,15024,40,1
65,14,6514,35,1
55,15,0,10,0
71,9,0,20,1
33,10,0,40,0
30,9,0,40,0
35,13,0,55,1
59,6,0,40,0
19,10,0,20,0
36,5,0,30,0
26,9,0,40,0
34,9,0,40,0
41,9,0,40,1
44,13,15024,50,1
26,9,0,40,0
47,9,0,48,0
18,10,0,16,0
55,6,0,18,0
49,9,0,40,0
44,13,0,40,1
43,13,0,40,0
62,4,0,40,0
44,9,0,40,0
39,9,0,40,0
50,10,0,60,1
35,7,0,45,0
52,9,0,40,0
46,15,0,60,1
44,12,7688,40,1
43,10,0,50,0
51,4,2961,40,0
20,10,0,20,0
47,12,0,40,1
43,14,0,50,0
64,9,0,40,1
24,10,0,40,0
27,10,0,50,0
32,9,0,40,0
37,9,0,12,0
26,9,0,60,0
43,13,99999,60,1
50,9,0,40,0
20,9,0,80,0
37,9,0,45,1
43,9,0,45,0
37,9,0,50,1
53,5,0,36,0
44,16,0,40,1
25,9,0,40,0
17,7,1055,20,0
19,9,0,50,0
53,9,15024,40,1
44,10,0,50,0
51,9,0,40,1
49,9,0,43,0
35,10,0,40,0
44,9,0,45,0
54,14,0,60,0
37,10,0,35,0
18,10,0,15,0
24,10,0,40,0
29,9,0,50,0
22,10,0,35,0
35,9,0,40,0
56,9,0,48,1
32,4,0,40,0
24,13,0,45,0
43,14,0,40,1
73,9,0,15,0
47,10,0,40,0
49,8,0,39,0
38,13,0,40,1
31,9,0,40,0
39,10,0,40,0
42,13,0,40,0
41,14,0,45,1
35,13,0,45,1
38,9,0,45,0
31,9,0,40,0
51,9,0,70,0
38,13,0,48,1
40,10,0,42,1
21,9,0,30,0
44,10,0,40,0
55,9,0,40,1
29,9,0,45,0
49,14,0,50,1
31,11,0,42,0
24,14,6849,90,0
46,10,0,40,0
26,9,0,40,0
35,13,0,38,0
27,11,0,50,0
64,13,15024,35,1
26,13,0,40,0
21,9,0,16,0
45,13,0,45,1
57,9,0,72,0
30,13,0,40,1
45,7,0,32,0
50,4,0,30,0
38,13,0,40,0
43,10,0,60,0
42,10,0,55,0
32,13,0,40,0
20,9,0,40,0
27,9,0,35,0
45,7,0,40,0
40,9,0,40,0
38,9,0,60,0
37,9,0,40,0
60,6,0,40,0
53,9,0,45,1
25,13,0,40,0
47,13,0,60,0
40,9,0,70,0
51,9,0,40,0
19,10,0,10,0
42,10,0,50,1
65,9,0,40,0
41,13,0,40,0
28,6,0,45,0
46,14,27828,50,1
49,13,99999,20,1
24,9,0,40,0
32,7,0,40,0
71,9,6767,20,0
26,10,3103,40,1
29,9,0,40,0
50,10,99999,50,1
51,11,3103,50,1
17,6,0,20,0
49,9,0,40,1
31,6,0,40,0
23,7,0,40,0
59,9,0,40,0
17,6,0,30,0
43,10,7688,40,1
38,13,7298,40,1
37,9,0,40,0
29,6,0,40,0
39,13,0,50,1
31,12,2202,38,0
42,13,8614,45,1
35,14,0,35,1
39,14,15024,40,1
40,12,0,40,0
66,3,0,40,0
30,5,0,40,0
43,12,0,40,0
47,5,0,50,0
45,14,0,40,0
31,10,0,40,0
33,9,3103,40,1
32,13,0,40,0
28,12,0,40,0
50,9,0,40,1
63,4,0,40,0
28,13,0,40,0
38,10,0,40,0
52,9,0,38,0
38,15,0,40,1
41,9,2174,40,0
50,14,0,38,0
59,7,0,40,0
32,9,0,49,0
73,4,2228,10,0
52,9,0,38,0
57,9,0,60,0
35,11,7298,50,1
51,13,0,56,1
22,7,0,35,0
49,9,0,40,1
22,9,0,40,0
46,9,0,40,0
48,9,0,40,0
52,9,0,40,0
43,13,0,50,1
25,4,0,40,0
31,4,0,40,0
19,10,0,36,0
19,10,0,45,0
51,9,0,84,1
51,13,0,40,1
22,9,99999,40,1
37,9,0,35,0
19,10,0,30,0
45,9,0,55,0
21,10,0,10,0
52,9,0,40,0
46,10,0,24,0
42,14,0,38,0
56,9,0,40,0
23,9,0,40,0
58,14,0,40,0
70,9,0,30,0
30,10,0,40,0
45,13,0,40,0
23,10,0,44,0
34,10,0,40,0
38,13,0,40,0
24,11,0,40,0
53,4,0,40,0
45,9,3325,40,0
21,10,0,40,0
21,10,0,40,0
34,13,0,40,0
32,9,5178,45,1
21,9,0,40,0
63,14,0,30,0
23,5,0,36,0
28,13,0,50,0
29,9,0,45,0
25,13,0,40,0
44,14,0,60,0
18,9,0,8,0
26,9,0,24,0
47,12,0,35,1
23,9,0,40,0
46,10,0,40,0
61,13,5178,50,1
25,9,0,40,0
38,9,0,54,1
60,13,0,15,0
23,10,0,20,0
36,9,0,48,0
46,5,0,25,0
32,13,0,45,1
40,6,0,40,0
31,9,0,40,0
31,10,0,65,1
32,13,0,37,0
21,10,0,10,0
63,10,0,40,1
44,10,0,45,1
42,13,0,60,0
23,13,0,35,0
30,10,0,45,0
24,9,0,40,0
42,13,0,40,1
44,9,0,40,1
27,13,0,48,0
27,10,0,40,0
22,9,0,45,0
68,9,0,40,0
55,10,0,99,1
22,9,0,40,0
25,10,0,15,0
68,9,0,45,0
62,10,0,16,0
26,9,0,40,0
34,14,0,55,1
68,10,0,40,0
42,13,0,45,1
45,13,0,55,0
26,7,0,40,0
25,9,0,45,0
23,13,0,50,0
29,10,0,40,0
65,4,0,50,0
31,9,0,50,0
26,9,0,40,0
39,10,0,50,1
44,9,0,40,1
45,14,1506,45,0
26,14,0,50,0
26,6,0,35,0
36,5,0,50,0
38,7,0,45,0
39,9,0,48,0
52,15,0,40,0
39,2,0,45,0
41,10,0,40,0
42,14,0,60,1
47,13,0,70,0
28,11,0,46,0
25,13,0,35,0
35,13,0,40,0
32,9,0,40,0
38,14,0,40,1
44,10,0,18,1
21,10,0,40,0
27,13,0,40,0
30,13,0,55,1
30,13,0,48,0
45,9,0,45,0
20,9,0,40,0
57,14,0,80,0
43,10,0,48,0
50,7,0,40,0
28,4,0,48,0
25,9,0,48,1
25,9,0,40,0
90,13,0,45,0
38,13,0,40,0
35,13,0,40,0
50,13,0,40,1
26,9,0,40,0
39,10,0,45,0
56,6,0,40,0
24,9,0,40,0
46,9,7688,40,1
18,7,0,25,0
37,14,0,60,1
57,14,0,40,0
43,9,0,40,0
29,13,0,25,0
40,14,0,40,1
44,13,0,40,0
77,9,0,6,0
30,13,0,40,0
21,9,0,40,0
66,6,0,40,0
40,7,0,35,0
68,9,0,40,0
64,9,0,38,0
26,13,0,50,0
32,10,0,40,1
32,9,0,38,0
51,14,0,40,1
50,14,15024,45,1
49,13,0,50,1
28,13,0,20,0
29,9,0,36,0
21,10,0,30,0
28,9,0,40,0
55,6,0,40,0
45,9,0,50,1
35,10,0,40,0
31,7,0,40,0
26,14,8614,40,1
30,9,0,55,0
33,9,0,20,0
40,13,13550,40,1
23,13,0,40,0
35,10,0,40,0
48,7,0,50,1
39,6,0,40,0
53,15,0,50,0
49,9,0,40,1
31,13,0,40,0
36,9,3103,40,1
60,10,7688,50,1
29,9,0,48,0
54,10,0,45,1
28,12,0,3,0
34,9,0,50,0
30,10,0,35,0
19,9,0,45,0
26,9,0,40,0
47,10,0,70,1
50,9,0,38,0
30,13,0,45,1
44,10,0,50,0
49,9,0,60,1
75,14,0,50,0
37,13,0,55,1
51,9,0,38,0
35,9,0,35,0
28,10,0,40,0
66,9,1409,40,0
72,5,0,48,1
39,13,0,50,0
27,9,0,30,0
57,10,0,40,0
24,4,2635,38,0
28,9,0,70,0
23,10,0,50,0
31,13,0,40,0
23,10,0,20,0
31,10,0,40,0
27,13,0,40,0
30,13,0,45,0
31,15,0,80,0
34,14,4865,60,0
57,9,0,40,0
39,14,0,40,1
23,7,0,40,0
24,12,0,40,0
36,16,0,40,0
32,10,0,40,0
35,12,0,40,0
36,13,0,40,0
23,13,0,50,0
47,11,0,40,1
35,9,0,40,0
44,10,0,40,0
32,14,0,50,0
32,12,0,40,1
63,10,20051,10,1
34,11,0,40,0
47,9,0,40,0
27,7,0,35,0
23,9,0,42,0
19,10,0,40,0
50,6,0,38,0
49,10,0,40,0
36,10,0,40,1
23,13,0,40,0
61,4,0,38,0
41,10,0,16,0
27,13,0,60,1
53,13,0,70,0
17,6,0,10,0
23,9,0,30,0
53,10,0,40,0
28,9,0,42,1
24,13,0,40,0
22,10,0,20,0
53,13,0,50,1
18,7,0,20,0
24,10,0,50,0
20,9,0,40,0
30,4,0,40,0
37,11,8614,40,1
34,9,0,40,0
19,9,0,30,0
20,8,0,40,0
47,9,0,40,0
20,10,0,32,0
22,13,0,40,0
42,14,0,40,1
60,10,0,40,0
32,9,0,40,0
46,9,0,40,1
66,9,0,40,0
37,13,0,30,1
34,10,0,44,0
45,13,0,46,0
35,7,0,40,0
63,9,0,40,0
51,10,0,40,1
36,10,0,40,1
25,9,0,40,0
51,9,0,38,0
25,10,0,40,0
19,9,0,45,0
47,10,0,45,0
59,9,0,40,0
34,13,0,40,1
40,10,0,60,0
42,9,0,45,0
28,9,0,17,0
37,14,0,60,1
51,12,0,38,1
25,9,0,36,0
31,9,0,40,1
37,9,0,44,1
42,12,0,45,1
29,13,0,40,0
35,10,0,50,0
51,13,0,47,1
22,10,0,36,0
49,10,0,40,1
26,13,0,16,0
56,9,0,46,0
52,10,0,45,1
61,14,0,4,0
47,13,0,40,1
52,11,0,40,0
30,9,0,40,0
43,10,99999,55,1
35,10,0,40,0
17,8,0,40,0
42,9,0,40,1
26,10,0,35,0
58,9,0,40,0
66,10,5556,40,1
30,9,0,60,1
46,10,0,40,0
45,10,0,35,1
57,9,0,40,0
25,13,0,40,0
21,10,0,10,0
37,9,0,55,0
45,14,0,30,0
61,16,0,5,0
39,9,0,40,0
42,9,0,53,0
20,9,0,40,0
23,9,0,16,0
25,13,0,40,0
47,3,0,40,0
24,9,0,45,0
20,10,0,15,0
35,9,0,70,0
44,9,0,38,1
47,10,0,50,0
28,7,0,40,0
41,14,0,60,0
31,9,0,40,0
27,14,0,25,0
47,11,5013,40,0
44,9,0,40,0
61,10,0,40,0
42,10,0,40,0
46,9,0,28,0
46,13,0,50,1
54,14,0,38,0
49,9,0,40,0
56,10,0,40,0
52,14,0,40,0
34,9,0,40,0
25,9,0,40,0
18,7,0,40,0
58,9,0,40,0
31,13,0,40,0
29,10,0,55,0
28,7,0,40,0
30,10,0,48,0
21,10,0,30,0
44,14,0,35,1
75,6,0,70,0
66,7,0,40,0
26,10,0,40,0
33,13,0,50,1
57,14,15024,65,1
47,3,0,55,1
41,9,7298,40,1
21,10,0,37,0
17,7,0,17,0
61,13,0,55,0
47,9,0,8,1
22,10,0,15,0
47,9,0,40,0
45,13,0,40,1
32,11,0,50,0
59,6,0,30,0
38,9,0,50,0
33,9,0,40,0
41,9,0,40,0
51,5,0,40,0
42,9,0,48,0
27,13,0,40,1
60,10,0,45,0
64,9,0,35,0
37,12,0,40,1
54,13,0,45,1
36,12,0,50,1
34,13,0,40,1
41,14,0,5,1
35,4,0,75,0
63,14,0,68,1
46,9,0,40,0
47,14,0,40,0
24,13,0,65,0
29,10,0,30,0
74,10,0,18,0
50,7,0,70,1
22,10,0,40,0
48,8,0,40,0
30,5,0,40,0
32,13,0,40,0
39,9,0,40,0
49,10,0,40,1
25,13,0,40,0
50,13,0,40,1
44,9,0,40,0
65,11,6767,60,0
28,12,0,60,0
55,13,0,40,0
49,13,0,50,0
31,9,0,12,0
47,9,0,40,1
45,9,0,40,1
35,9,0,40,0
34,13,0,60,0
49,9,0,40,0
39,10,0,35,0
27,9,0,42,0
42,9,0,40,0
60,3,0,30,1
64,9,1055,40,0
33,10,0,48,1
23,10,0,40,0
45,14,0,50,1
34,9,0,40,0
53,9,0,37,0
22,6,0,30,0
57,9,0,35,0
20,10,0,8,0
23,4,0,40,0
31,7,0,40,0
23,13,0,22,0
30,9,0,40,0
32,13,0,50,1
42,12,0,40,1
51,4,0,40,0
59,13,15024,40,1
36,13,0,40,0
45,9,0,40,0
35,11,0,50,1
33,4,0,40,0
43,11,0,40,0
60,9,0,40,1
37,13,0,55,1
35,10,0,40,0
36,10,0,52,0
38,15,0,50,1
54,4,0,40,0
51,11,0,40,1
45,12,0,45,1
63,10,0,40,0
51,10,0,40,1
58,14,0,18,0
64,9,0,40,0
20,10,0,40,0
44,13,0,40,1
39,13,0,48,0
45,10,0,40,0
44,16,0,55,1
22,10,0,40,0
63,9,0,40,1
26,11,0,40,0
42,13,0,45,0
20,9,0,25,0
29,14,7298,40,1
38,13,0,40,0
25,9,0,40,0
27,13,0,50,0
46,11,0,40,0
31,10,0,60,0
24,11,0,35,0
43,10,0,50,1
23,8,0,21,0
32,9,0,37,0
44,9,0,40,0
40,13,0,40,0
38,9,0,40,0
23,11,0,40,0
19,10,0,10,0
41,10,0,40,0
48,9,0,40,0
23,10,0,40,0
47,12,0,35,0
42,9,0,40,0
17,6,0,10,0
29,15,0,70,0
21,10,0,20,0
18,7,0,27,0
31,9,0,40,1
27,13,0,40,0
29,16,0,40,0
23,13,0,45,0
41,14,0,55,1
46,13,0,35,1
34,10,0,25,0
42,9,0,24,0
18,9,0,15,0
46,9,0,37,0
18,7,0,15,0
52,10,0,40,1
56,9,0,40,0
21,11,0,40,0
22,9,0,20,0
31,13,0,45,0
41,9,0,60,0
25,10,0,40,0
43,13,0,60,0
45,9,0,40,0
26,10,0,60,0
90,10,0,35,0
45,13,0,40,1
30,13,0,40,1
42,10,0,40,0
20,10,0,35,0
53,13,7688,40,1
64,9,0,38,0
56,4,0,20,0
42,10,0,40,1
26,13,0,40,1
31,12,0,40,0
40,13,0,40,0
58,10,0,40,0
41,13,0,40,0
58,9,0,47,0
62,14,0,60,1
65,13,99999,60,1
40,10,0,40,0
45,10,0,40,1
22,9,0,55,0
23,10,0,20,0
63,14,0,50,1
39,13,0,50,1
37,10,0,40,0
25,13,0,40,0
56,7,0,50,0
32,10,0,50,0
53,10,0,40,1
32,11,0,40,0
23,7,7688,60,1
35,7,0,90,0
51,10,0,65,1
19,10,0,20,0
41,7,0,40,0
22,6,0,25,0
23,9,0,40,0
36,14,0,40,1
27,10,0,25,0
45,11,0,40,0
23,9,0,25,0
21,7,0,40,0
44,14,15024,40,1
29,13,0,40,1
36,11,0,60,0
18,5,594,40,0
62,8,0,40,1
25,10,0,40,0
34,12,0,45,0
31,13,14344,50,1
37,13,15024,40,1
33,13,0,40,0
22,10,0,30,0
28,12,0,30,0
22,10,0,25,0
47,9,0,40,1
67,7,0,3,0
20,6,0,40,0
34,13,0,70,0
26,15,99999,60,1
36,10,7298,44,1
28,9,0,40,0
22,9,0,40,0
47,10,0,35,0
33,11,0,45,0
34,14,4787,40,1
25,9,0,40,0
37,5,3781,50,0
36,9,0,40,0
61,13,0,30,0
74,5,3471,40,0
57,10,0,40,0
55,16,0,40,0
20,9,0,40,0
43,9,0,44,0
54,9,0,40,1
25,10,0,40,0
42,10,0,40,0
23,10,0,35,0
17,7,0,10,0
39,9,0,40,0
63,4,0,40,0
19,10,0,30,0
56,13,15024,50,1
33,13,0,45,1
37,13,0,50,0
27,4,0,45,0
36,13,0,40,0
30,9,0,65,1
22,13,0,55,0
35,10,0,40,0
20,9,0,45,0
18,10,0,40,0
25,8,0,40,0
53,14,0,54,1
21,10,0,40,0
19,9,0,35,0
34,9,0,30,0
32,10,0,40,0
20,10,0,40,0
70,4,0,25,0
57,13,0,40,1
54,10,3137,50,0
34,11,0,40,0
48,10,0,40,1
42,7,0,40,0
45,9,3325,40,0
27,10,0,40,0
51,6,0,40,0
36,10,0,65,0
33,10,0,40,0
50,10,0,40,0
44,13,0,50,1
39,14,0,40,1
55,5,0,25,0
24,10,0,40,0
35,9,0,40,0
32,8,0,40,0
66,13,0,40,1
68,9,0,30,0
29,7,0,60,0
24,13,0,40,0
61,5,0,40,0
34,9,0,44,1
55,15,0,35,1
20,10,0,36,0
41,9,0,40,0
36,9,0,84,0
60,9,7298,40,1
61,9,0,52,1
35,15,0,35,0
42,13,0,50,1
26,13,0,40,0
44,10,0,40,0
31,14,0,25,0
39,9,0,40,0
20,10,0,24,0
32,10,0,40,0
32,9,0,40,0
61,5,0,20,0
54,10,0,40,0
23,12,0,40,0
19,9,0,3,0
31,10,0,40,0
35,3,0,40,0
29,9,0,25,0
29,9,0,40,0
25,6,0,25,0
46,13,0,40,0
35,11,0,30,0
20,6,0,40,0
24,9,0,40,0
48,9,0,37,0
37,9,0,40,0
60,9,0,40,0
39,9,0,40,0
29,10,0,38,0
31,11,0,20,0
38,11,4386,40,1
26,12,0,40,0
64,13,15024,40,1
46,11,0,40,0
69,9,0,8,0
39,9,3103,44,1
48,9,0,55,0
46,9,0,40,0
42,13,0,40,0
39,9,0,54,1
50,14,0,40,1
24,13,0,40,0
30,11,0,40,1
39,13,0,60,1
29,9,0,40,0
23,7,0,38,0
21,11,0,40,0
32,6,0,40,0
69,13,3818,30,0
55,9,0,40,0
41,10,0,50,0
44,13,7688,52,1
18,7,0,40,0
74,13,0,10,0
40,16,0,40,1
27,9,0,40,0
75,5,1409,5,0
55,9,0,40,0
52,4,0,40,0
54,10,0,48,0
36,9,0,48,0
76,10,0,8,0
26,9,0,40,0
18,7,0,20,0
38,9,0,50,0
50,13,7298,40,1
19,10,0,25,0
32,10,0,60,1
57,13,0,40,1
20,9,0,40,0
27,10,0,40,0
31,13,0,60,0
60,3,0,40,0
52,9,0,50,0
61,4,0,40,0
57,9,0,55,1
19,10,0,40,0
59,15,0,25,0
34,9,0,45,1
31,12,0,50,1
42,9,0,35,0
70,10,0,6,0
47,13,0,40,1
47,9,3942,40,0
29,10,0,45,1
27,7,0,40,0
25,8,0,40,0
51,13,5178,60,1
28,9,0,40,0
35,13,0,40,0
36,10,0,60,1
54,14,0,40,0
46,11,0,40,0
52,11,0,35,0
65,4,0,40,0
43,11,0,40,0
41,9,0,40,0
34,13,0,45,0
47,13,0,30,0
49,14,0,56,1
21,10,0,25,0
20,10,0,25,0
18,8,0,40,0
27,10,0,40,0
34,9,0,50,0
38,10,0,40,0
24,9,0,40,0
34,10,0,65,0
47,9,0,50,1
27,9,0,40,0
63,11,0,8,0
34,10,0,40,1
25,10,0,50,0
54,9,914,40,0
19,10,0,35,0
35,9,0,50,0
24,10,0,70,1
26,10,0,35,0
59,11,0,40,0
43,16,0,40,0
20,10,0,40,0
41,9,0,40,0
51,10,0,40,0
27,9,0,40,0
36,9,0,40,0
25,10,0,60,0
55,13,0,50,1
22,10,0,21,0
58,16,4064,40,0
43,10,4064,15,0
39,11,0,20,1
40,5,0,40,0
46,9,0,45,0
54,9,0,20,0
19,10,0,30,0
24,9,0,40,0
53,9,0,40,0
24,14,0,13,0
29,9,0,65,0
56,10,7688,50,1
54,9,0,40,1
21,10,0,30,0
34,5,0,40,0
56,7,0,40,0
34,13,7688,50,1
19,6,0,40,0
32,9,0,65,1
48,9,0,52,0
67,14,0,40,1
47,9,0,25,0
52,9,0,60,1
40,2,0,40,0
28,6,0,50,0
41,13,7298,50,1
57,2,0,40,0
51,9,0,40,0
26,7,0,35,0
36,13,0,45,0
33,10,0,50,1
46,13,0,45,1
50,9,0,40,0
33,10,0,40,0
77,9,401,20,0
39,14,8614,52,1
67,9,0,3,0
35,12,0,24,0
23,6,0,40,0
37,11,8614,45,1
41,9,0,50,1
60,12,0,35,1
32,13,0,55,0
56,9,0,40,0
45,11,0,40,0
24,9,0,45,1
18,6,0,27,0
31,9,0,40,0
21,10,0,50,0
45,13,0,55,1
23,10,0,40,0
45,10,0,40,0
18,7,0,25,0
25,9,0,30,0
31,9,0,40,0
19,9,0,45,0
41,13,0,40,1
74,15,0,20,0
27,3,0,40,0
23,9,0,40,0
31,11,0,40,1
40,9,0,40,0
41,9,0,40,1
25,14,0,20,0
42,9,0,60,0
24,13,0,40,0
42,12,0,50,1
45,6,0,70,0
52,9,7298,40,1
34,11,0,40,0
32,9,0,60,0
54,9,0,45,0
42,7,0,40,0
32,13,15024,40,1
40,10,0,20,0
55,13,0,60,1
66,7,0,30,0
52,14,0,40,0
21,10,0,15,0
33,13,0,40,1
52,11,0,50,1
28,3,0,40,0
27,7,0,40,0
42,13,0,50,0
27,10,0,45,0
47,11,7688,40,1
19,9,0,40,0
46,10,0,40,0
55,9,0,25,0
50,4,0,49,0
32,10,4101,50,0
28,9,0,40,0
23,9,0,40,0
43,14,0,50,0
34,13,0,40,1
19,10,0,40,0
37,10,0,55,0
27,13,0,40,0
18,9,0,24,0
31,10,0,40,0
49,9,0,50,0
26,15,0,60,0
48,9,0,45,1
39,9,0,40,0
41,9,0,40,0
48,11,0,56,1
40,13,10520,40,1
70,13,0,70,1
20,9,0,43,0
38,3,0,75,0
37,10,0,40,0
49,10,0,40,1
51,9,3103,40,1
43,2,0,40,0
38,15,0,50,0
18,7,0,36,0
23,4,0,25,0
34,9,0,40,0
62,10,0,24,0
33,10,0,40,0
31,10,0,45,0
64,10,0,40,0
26,13,0,28,0
55,10,0,40,0
61,13,0,40,0
37,9,0,40,1
78,13,0,15,0
27,10,0,40,0
49,9,0,42,0
55,14,7688,45,1
42,13,0,58,0
22,9,0,40,0
61,5,0,40,0
64,13,0,5,0
46,9,0,40,0
24,13,0,40,0
27,10,2829,70,0
47,9,7688,55,1
18,10,0,15,0
48,9,0,50,0
50,9,0,40,0
40,14,0,45,0
56,6,0,40,0
34,9,4865,40,0
56,13,0,40,0
18,7,0,20,0
21,10,0,25,0
40,9,0,40,0
27,9,0,50,0
52,15,99999,45,1
46,9,0,30,0
23,9,0,40,0
50,10,0,45,1
19,10,0,50,0
20,9,0,40,0
39,10,8614,40,1
24,7,0,35,0
72,11,0,40,0
42,14,0,20,1
42,13,0,45,0
51,13,0,50,0
39,9,0,50,1
40,10,2977,35,0
34,10,0,55,1
19,7,0,40,0
26,9,0,40,0
45,13,4934,50,1
28,14,0,40,1
30,13,0,40,1
32,9,0,40,0
19,10,0,25,0
21,9,0,35,0
54,9,0,20,0
62,15,0,30,1
25,10,2597,48,0
49,10,0,32,0
32,9,0,40,1
26,10,0,40,0
37,9,0,40,1
58,9,0,40,0
37,10,7298,45,1
41,9,0,40,0
38,13,7688,40,1
47,9,0,40,0
42,9,0,35,0
30,9,0,40,0
43,10,7688,40,1
34,9,0,40,0
57,10,594,10,0
46,7,0,40,0
32,10,0,55,0
20,5,0,11,0
47,11,0,50,0
55,9,0,20,0
53,4,4386,50,1
43,13,0,65,1
80,4,0,30,0
24,10,0,40,0
43,14,0,60,1
22,9,0,40,0
40,10,0,40,0
48,9,0,50,1
56,9,0,25,0
34,7,0,84,0
51,9,0,45,1
24,9,0,40,0
19,9,0,40,0
34,10,0,30,0
24,9,0,40,0
41,13,0,48,1
